,corn,olives,mushrooms,spinach,pineapple,artichoke,chilli,pepper,onion,mozzarella,egg,pepperoni,beef,chicken,bacon,vegan,vegetarian,meaty
4336,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True
4337,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True
4338,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True
4339,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True
4340,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True
4341,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4342,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True
4343,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True
4344,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4345,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True
4346,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True
4347,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True
4348,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True
4349,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,False,True
4350,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True
4351,True,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,True
4352,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
4353,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
4354,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
4355,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True
4356,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True
4357,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True
4358,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False
4359,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True
4360,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True
4361,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
4362,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True
4363,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4364,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True
4365,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True
4366,False,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,True
4367,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
4368,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4369,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True
4370,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True
4371,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
4372,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4373,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True
4374,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
4375,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True
4376,False,True,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
4377,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True
4378,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False
4379,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True
4380,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True
4381,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True
4382,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
4383,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,True
4384,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
4385,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True
4386,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True
4387,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
4388,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True
4389,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4390,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,True
4391,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True
4392,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
4393,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4394,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True
4395,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
4396,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True
4397,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True
4398,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True
4399,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
4400,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,True
4401,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True
4402,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
4403,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True
4404,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False
4405,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True
4406,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True
4407,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True
4408,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True
4409,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True
4410,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
4411,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True
4412,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,True
4413,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True
4414,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True
4415,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True
4416,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
4417,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,True
4418,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True
4419,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True
4420,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True
4421,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True
4422,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True
4423,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True
4424,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
4425,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True
4426,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True
4427,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,False,True
4428,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
4429,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True
4430,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False
4431,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True
4432,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
4433,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True
4434,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True
4435,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True
4436,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True
4437,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True
4438,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
4439,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True
4440,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
4441,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
4442,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True
4443,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
4444,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
4445,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4446,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True
4447,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True
4448,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True
4449,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True
4450,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
4451,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
4452,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True
4453,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True
4454,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True
4455,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True
4456,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True
4457,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False
4458,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,True
4459,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
4460,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True
4461,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True
4462,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,False,True
4463,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True
4464,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
4465,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False
4466,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
4467,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
4468,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True
4469,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True
4470,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True
4471,False,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True
4472,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
4473,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,True
4474,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
4475,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True
4476,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True
4477,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4478,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True
4479,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True
4480,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True
4481,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True
4482,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True
4483,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
4484,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
4485,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
4486,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True
4487,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True
4488,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True
4489,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True
4490,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True
4491,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,True
4492,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True
4493,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True
4494,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
4495,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True
4496,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False
4497,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True
4498,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
4499,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
4500,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4501,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4502,True,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True
4503,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True
4504,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True
4505,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False
4506,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
4507,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True
4508,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True
4509,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True
4510,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,True
4511,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,False,False,True
4512,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4513,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4514,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
4515,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
4516,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
4517,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True
4518,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True
4519,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True
4520,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
4521,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True
4522,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
4523,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
4524,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
4525,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True
4526,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True
4527,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True
4528,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4529,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True
4530,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True
4531,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True
4532,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True
4533,False,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True
4534,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
4535,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
4536,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True
4537,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
4538,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
4539,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
4540,False,False,False,False,False,True,True,True,False,True,False,True,True,False,True,False,False,True
4541,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True
4542,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True
4543,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True
4544,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True
4545,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True
4546,True,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True
4547,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True
4548,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4549,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4550,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
4551,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True
4552,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
4553,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True
4554,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
4555,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True
4556,True,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,True
4557,False,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True
4558,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True
4559,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True
4560,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True
4561,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,False,False,True
4562,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True
4563,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
4564,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
4565,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
4566,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True
4567,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
4568,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True
4569,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True
4570,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True
4571,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True
4572,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True
4573,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
4574,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,True
4575,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4576,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
4577,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True
4578,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True
4579,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
4580,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4581,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
4582,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True
4583,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
4584,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True
4585,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True
4586,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True
4587,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True
4588,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True
4589,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True
4590,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True
4591,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True
4592,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,False,True
4593,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True
4594,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
4595,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True
4596,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
4597,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4598,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,True
4599,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
4600,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True
4601,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True
4602,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True
4603,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True
4604,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True
4605,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True
4606,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True
4607,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True
4608,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
4609,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True
4610,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
4611,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True
4612,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True
4613,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True
4614,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
4615,True,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True
4616,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
4617,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True
4618,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True
4619,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
4620,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4621,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True
4622,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
4623,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
4624,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True
4625,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4626,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True
4627,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True
4628,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True
4629,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
4630,False,True,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,True
4631,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True
4632,False,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True
4633,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
4634,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False,True
4635,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True
4636,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False
4637,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True
4638,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True
4639,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True
4640,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True
4641,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True
4642,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True
4643,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True
4644,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True
4645,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4646,True,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True
4647,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True
4648,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True
4649,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
4650,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True
4651,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True
4652,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
4653,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4654,True,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True
4655,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4656,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4657,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
4658,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True
4659,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True
4660,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True
4661,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
4662,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True
4663,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True
4664,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
4665,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True
4666,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True
4667,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True
4668,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True
4669,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True
4670,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True
4671,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True
4672,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True
4673,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True
4674,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4675,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4676,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True
4677,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True
4678,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True
4679,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True
4680,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
4681,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
4682,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
4683,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True
4684,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False
4685,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True
4686,False,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,True
4687,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True
4688,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
4689,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True
4690,False,False,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True
4691,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True
